id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
157,1,1,1,https://job.dxy.cn,job.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","121.43.176.163,123.59.77.102,112.124.103.79","1,1,1",0,443,200,OK,丁香园 - 医学交流社区，分享临床经验、病例讨论、考试科研、求职晋升经验,nginx,"121.43.0.0/16,123.59.64.0/19,112.124.0.0/17","AS37963,AS4808,AS37963","Hangzhou Alibaba Advertising Co. Ltd.,China Unicom,Hangzhou Alibaba Advertising Co. Ltd.","中国浙江省杭州市,中国北京北京市,中国浙江省杭州市","阿里云,电信,阿里云",Finder
111,1,1,1,https://kz.dxy.cn,kz.dxy.cn,1,bzc.dxy.cn,81.69.153.67,1,1,443,404,Not Found,Not Found,nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,Brute
124,1,1,1,http://kz.dxy.cn,kz.dxy.cn,1,bzc.dxy.cn,81.69.153.67,1,1,80,404,Not Found,Not Found,nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,Brute
67,1,1,1,https://lab.dxy.cn,lab.dxy.cn,1,bz2.dxy.cn,81.69.153.67,1,0,443,200,,丁香实验,nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,RapidDNSQuery
72,1,1,1,http://lab.dxy.cn,lab.dxy.cn,1,bz2.dxy.cn,81.69.153.67,1,0,80,200,,丁香实验,nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,RapidDNSQuery
38,1,1,1,http://lilly.dxy.cn,lilly.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,80,200,OK,'',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,IP138Query
43,1,1,1,https://lilly.dxy.cn,lilly.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,443,200,OK,'',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,IP138Query
68,1,1,1,https://live.dxy.cn,live.dxy.cn,1,"8xk9hnsa.e0.sched.ovscdns.com,8xk9hnsa.e0.sched.ovscdns.com","211.152.149.12,211.152.148.14","1,1",1,443,200,,丁香播咖,nginx,"211.152.148.0/23,211.152.148.0/23","AS132203,AS132203","Tencent Building Kejizhongyi Avenue,Tencent Building Kejizhongyi Avenue","中国上海上海市,中国上海上海市","电信,电信",IP138Query
73,1,1,1,http://live.dxy.cn,live.dxy.cn,1,"8xk9hnsa.e0.sched.ovscdns.com,8xk9hnsa.e0.sched.ovscdns.com","211.152.149.12,211.152.148.14","1,1",1,80,200,,丁香播咖,nginx,"211.152.148.0/23,211.152.148.0/23","AS132203,AS132203","Tencent Building Kejizhongyi Avenue,Tencent Building Kejizhongyi Avenue","中国上海上海市,中国上海上海市","电信,电信",IP138Query
46,1,1,1,https://mall.dxy.cn,mall.dxy.cn,1,todclb.dxy.cn,212.129.163.50,1,0,443,200,,丁当商城,nginx,212.129.160.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,CrossDomainCheck
59,1,1,1,http://mall.dxy.cn,mall.dxy.cn,1,todclb.dxy.cn,212.129.163.50,1,0,80,200,,丁当商城,nginx,212.129.160.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,CrossDomainCheck
152,1,1,1,http://meeting.dxy.cn,meeting.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","112.124.103.79,121.43.176.163,123.59.77.102","1,1,1",1,80,200,OK,丁香会议 - 丁香园,nginx,"112.124.0.0/17,121.43.0.0/16,123.59.64.0/19","AS37963,AS37963,AS4808","Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.,China Unicom","中国浙江省杭州市,中国浙江省杭州市,中国北京北京市","阿里云,阿里云,电信",Finder
154,1,1,1,https://meeting.dxy.cn,meeting.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","112.124.103.79,121.43.176.163,123.59.77.102","1,1,1",1,443,200,OK,丁香会议 - 丁香园,nginx,"112.124.0.0/17,121.43.0.0/16,123.59.64.0/19","AS37963,AS37963,AS4808","Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.,China Unicom","中国浙江省杭州市,中国浙江省杭州市,中国北京北京市","阿里云,阿里云,电信",Finder
134,0,0,1,https://mx2.email.dxy.cn,mx2.email.dxy.cn,2,mx2.email.dxy.cn,139.162.113.14,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mx2.email.dxy.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D7073B3070>, 'Connection to mx2.email.dxy.cn timed out. (connect timeout=13)'))""),)",,,139.162.96.0/19,AS63949,Linode LLC,日本东京都东京,未知,RapidDNSQuery
135,0,0,1,http://mx2.email.dxy.cn,mx2.email.dxy.cn,2,mx2.email.dxy.cn,139.162.113.14,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mx2.email.dxy.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001D706B9FCD0>, 'Connection to mx2.email.dxy.cn timed out. (connect timeout=13)'))""),)",,,139.162.96.0/19,AS63949,Linode LLC,日本东京都东京,未知,RapidDNSQuery
62,0,0,1,http://mx3.email.dxy.cn,mx3.email.dxy.cn,2,mx3.email.dxy.cn,173.255.252.254,1,0,80,,"(ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')),)",,,173.255.252.0/24,AS63949,Linode LLC,美国加利福尼亚费利蒙,未知,RapidDNSQuery
130,0,0,1,https://mx3.email.dxy.cn,mx3.email.dxy.cn,2,mx3.email.dxy.cn,173.255.252.254,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mx3.email.dxy.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D7073BAF20>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。'))""),)",,,173.255.252.0/24,AS63949,Linode LLC,美国加利福尼亚费利蒙,未知,RapidDNSQuery
3,1,1,1,https://newdrugs-uat.dxy.cn,newdrugs-uat.dxy.cn,1,newdrugs.dxy.cn,175.24.250.217,1,0,443,403,Forbidden,403 Forbidden,nginx,175.24.192.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
5,1,1,1,http://newdrugs-uat.dxy.cn,newdrugs-uat.dxy.cn,1,newdrugs.dxy.cn,175.24.250.217,1,0,80,403,Forbidden,403 Forbidden,nginx,175.24.192.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
1,1,1,1,https://newdrugs.dxy.cn,newdrugs.dxy.cn,1,newdrugs.dxy.cn,175.24.250.217,1,0,443,200,OK,"'{""message"":""成功"",""code"":""success"",""data"":null}'",nginx,175.24.192.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
6,1,1,1,http://newdrugs.dxy.cn,newdrugs.dxy.cn,1,newdrugs.dxy.cn,175.24.250.217,1,0,80,200,OK,"'{""message"":""成功"",""code"":""success"",""data"":null}'",nginx,175.24.192.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
21,1,1,1,https://open.dxy.cn,open.dxy.cn,1,868f1b60ac01763c-cl2.qcloudzygj.com,81.69.64.111,1,0,443,200,,丁香园-医疗数据开放平台,,81.69.64.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
26,1,1,1,http://open.dxy.cn,open.dxy.cn,1,868f1b60ac01763c-cl2.qcloudzygj.com,81.69.64.111,1,0,80,200,,丁香园-医疗数据开放平台,,81.69.64.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
128,1,1,1,https://pay.dxy.cn,pay.dxy.cn,1,069c67bm.e0.sched.ovscdns.com,23.236.99.89,1,1,443,403,Forbidden,403 Forbidden,nginx,23.236.99.0/24,AS21859,ZNET,美国德克萨斯达拉斯,层峰网络,IP138Query
129,1,1,1,http://pay.dxy.cn,pay.dxy.cn,1,069c67bm.e0.sched.ovscdns.com,23.236.99.89,1,1,80,403,Forbidden,403 Forbidden,nginx,23.236.99.0/24,AS21859,ZNET,美国德克萨斯达拉斯,层峰网络,IP138Query
44,1,1,1,http://pci2012.dxy.cn,pci2012.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,80,200,OK,'\n\n\n\n\nredirect in 1 second ...\n\n\n',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
65,1,1,1,https://pci2012.dxy.cn,pci2012.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,443,200,OK,'\n\n\n\n\nredirect in 1 second ...\n\n\n',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
82,1,1,1,http://pcicase.dxy.cn,pcicase.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,80,200,OK,'\n\n\n\n\nredirect in 1 second ...\n\n\n',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
96,1,1,1,https://pcicase.dxy.cn,pcicase.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,443,200,OK,'\n\n\n\n\nredirect in 1 second ...\n\n\n',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
92,1,1,1,http://pfizer.dxy.cn,pfizer.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,80,200,OK,'',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
113,1,1,1,https://pfizer.dxy.cn,pfizer.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,443,200,OK,'',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
139,1,1,1,https://pharma.dxy.cn,pharma.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","123.59.77.102,112.124.103.79,121.43.176.163","1,1,1",0,443,403,Forbidden,403 Forbidden,nginx,"123.59.64.0/19,112.124.0.0/17,121.43.0.0/16","AS4808,AS37963,AS37963","China Unicom,Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.","中国北京北京市,中国浙江省杭州市,中国浙江省杭州市","电信,阿里云,阿里云",Finder
143,1,1,1,http://pharma.dxy.cn,pharma.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","123.59.77.102,112.124.103.79,121.43.176.163","1,1,1",1,80,200,OK,药品汇 - 丁香园,nginx,"123.59.64.0/19,112.124.0.0/17,121.43.0.0/16","AS4808,AS37963,AS37963","China Unicom,Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.","中国北京北京市,中国浙江省杭州市,中国浙江省杭州市","电信,阿里云,阿里云",Finder
25,1,1,1,https://portal.dxy.cn,portal.dxy.cn,1,portal.dxy.cn,212.129.163.50,1,1,443,200,OK,丁香园_医疗领域的连接者_丁香园生物医药科技网,nginx,212.129.160.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
31,1,1,1,http://portal.dxy.cn,portal.dxy.cn,1,portal.dxy.cn,212.129.163.50,1,1,80,200,OK,丁香园_医疗领域的连接者_丁香园生物医药科技网,nginx,212.129.160.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
114,0,0,1,https://qc1.dxy.cn,qc1.dxy.cn,1,qc1.dxy.cn,115.159.98.109,1,0,443,,"(ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')),)",,,115.159.0.0/17,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,Brute
136,0,0,1,http://qc1.dxy.cn,qc1.dxy.cn,1,qc1.dxy.cn,115.159.98.109,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='qc1.dxy.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001D70701E1A0>, 'Connection to qc1.dxy.cn timed out. (connect timeout=13)'))""),)",,,115.159.0.0/17,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,Brute
103,1,1,1,https://ranking.dxy.cn,ranking.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,443,200,OK,'\n\n\n\n\nredirect in 1 second ...\n\n\n',nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
137,0,0,1,http://ranking.dxy.cn,ranking.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,0,80,,"(ReadTimeoutError(""HTTPConnectionPool(host='ranking.dxy.cn', port=80): Read timed out. (read timeout=27)""),)",,,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
17,1,1,1,https://search.dxy.cn,search.dxy.cn,1,search.dxy.cn,175.24.155.166,1,0,443,200,,丁香园搜索,nginx,175.24.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
23,1,1,1,http://search.dxy.cn,search.dxy.cn,1,search.dxy.cn,175.24.155.166,1,0,80,200,,丁香园搜索,nginx,175.24.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
118,1,1,1,http://sim.dxy.cn,sim.dxy.cn,1,sim.dxy.cn,123.59.68.161,1,1,80,200,OK,登录 - SIM,nginx,123.59.64.0/19,AS4808,China Unicom,中国北京北京市,电信,CertSpotterQuery
119,1,1,1,https://sim.dxy.cn,sim.dxy.cn,1,sim.dxy.cn,123.59.68.161,1,1,443,200,OK,登录 - SIM,nginx,123.59.64.0/19,AS4808,China Unicom,中国北京北京市,电信,CertSpotterQuery
76,0,0,1,http://simqa.dxy.cn,simqa.dxy.cn,1,simqa.dxy.cn,119.9.73.22,1,0,80,,"(ProtocolError('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None)),)",,,119.9.64.0/19,AS45187,Rackspace IT Hosting AS IT Hosting Provider Hong Kong,中国香港,未知,RapidDNSQuery
90,1,1,1,https://simqa.dxy.cn,simqa.dxy.cn,1,simqa.dxy.cn,119.9.73.22,1,0,443,403,Forbidden,403 Forbidden,nginx,119.9.64.0/19,AS45187,Rackspace IT Hosting AS IT Hosting Provider Hong Kong,中国香港,未知,RapidDNSQuery
87,0,0,1,http://simtest.dxy.cn,simtest.dxy.cn,1,simtest.dxy.cn,119.9.73.22,1,0,80,,"(ProtocolError('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None)),)",,,119.9.64.0/19,AS45187,Rackspace IT Hosting AS IT Hosting Provider Hong Kong,中国香港,未知,QianXunQuery
109,0,0,1,https://simtest.dxy.cn,simtest.dxy.cn,1,simtest.dxy.cn,119.9.73.22,1,0,443,,"(ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')),)",,,119.9.64.0/19,AS45187,Rackspace IT Hosting AS IT Hosting Provider Hong Kong,中国香港,未知,QianXunQuery
149,1,1,1,http://survey.dxy.cn,survey.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","112.124.103.79,121.43.176.163,123.59.77.102","1,1,1",1,80,200,OK,用来自临床一线医生的数字说话-丁香调查,nginx,"112.124.0.0/17,121.43.0.0/16,123.59.64.0/19","AS37963,AS37963,AS4808","Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.,China Unicom","中国浙江省杭州市,中国浙江省杭州市,中国北京北京市","阿里云,阿里云,电信",Finder
150,1,1,1,https://survey.dxy.cn,survey.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","112.124.103.79,121.43.176.163,123.59.77.102","1,1,1",1,443,200,OK,用来自临床一线医生的数字说话-丁香调查,nginx,"112.124.0.0/17,121.43.0.0/16,123.59.64.0/19","AS37963,AS37963,AS4808","Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.,China Unicom","中国浙江省杭州市,中国浙江省杭州市,中国北京北京市","阿里云,阿里云,电信",Finder
58,1,1,1,https://todclb.dxy.cn,todclb.dxy.cn,1,todclb.dxy.cn,212.129.163.50,1,0,443,200,OK,'',nginx,212.129.160.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,RapidDNSQuery
70,1,1,1,http://todclb.dxy.cn,todclb.dxy.cn,1,todclb.dxy.cn,212.129.163.50,1,0,80,200,OK,'',nginx,212.129.160.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,RapidDNSQuery
146,1,1,1,https://vote.dxy.cn,vote.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","123.59.77.102,121.43.176.163,112.124.103.79","1,1,1",1,443,200,OK,用来自临床一线医生的数字说话-丁香调查,nginx,"123.59.64.0/19,121.43.0.0/16,112.124.0.0/17","AS4808,AS37963,AS37963","China Unicom,Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.","中国北京北京市,中国浙江省杭州市,中国浙江省杭州市","电信,阿里云,阿里云",Finder
153,1,1,1,http://vote.dxy.cn,vote.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","123.59.77.102,121.43.176.163,112.124.103.79","1,1,1",1,80,200,OK,用来自临床一线医生的数字说话-丁香调查,nginx,"123.59.64.0/19,121.43.0.0/16,112.124.0.0/17","AS4808,AS37963,AS37963","China Unicom,Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.","中国北京北京市,中国浙江省杭州市,中国浙江省杭州市","电信,阿里云,阿里云",Finder
94,1,1,1,https://vs.dxy.cn,vs.dxy.cn,1,bzc.dxy.cn,81.69.153.67,1,1,443,200,OK,'',nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,RapidDNSQuery
110,1,1,1,http://vs.dxy.cn,vs.dxy.cn,1,bzc.dxy.cn,81.69.153.67,1,1,80,200,OK,'',nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,RapidDNSQuery
2,1,1,1,https://vs.sim.dxy.cn,vs.sim.dxy.cn,2,bzc.dxy.cn,81.69.153.67,1,1,443,200,OK,'',nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
8,1,1,1,http://vs.sim.dxy.cn,vs.sim.dxy.cn,2,bzc.dxy.cn,81.69.153.67,1,1,80,200,OK,'',nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
121,0,1,1,http://vsqa.dxy.cn,vsqa.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,0,80,502,Bad Gateway,502 Bad Gateway,nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
127,0,1,1,https://vsqa.dxy.cn,vsqa.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,0,443,502,Bad Gateway,502 Bad Gateway,nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
15,1,1,1,https://wechat.dxy.cn,wechat.dxy.cn,1,all.dxy.cn.w.kunlunsl.com,163.181.92.204,1,0,443,200,,登录 - WeChat,nginx,163.181.64.0/18,AS-,-,美国加利福尼亚,阿里巴巴,MySSLQuery
27,1,1,1,http://wechat.dxy.cn,wechat.dxy.cn,1,all.dxy.cn.w.kunlunsl.com,163.181.92.204,1,0,80,200,,登录 - WeChat,nginx,163.181.64.0/18,AS-,-,美国加利福尼亚,阿里巴巴,MySSLQuery
85,1,1,1,https://wisdom.dxy.cn,wisdom.dxy.cn,1,bzc.dxy.cn,81.69.153.67,1,1,443,200,OK,网站正在建设中,nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,RapidDNSQuery
88,1,1,1,http://wisdom.dxy.cn,wisdom.dxy.cn,1,bzc.dxy.cn,81.69.153.67,1,1,80,200,OK,网站正在建设中,nginx,81.69.128.0/18,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,RapidDNSQuery
24,1,1,1,https://www.dxy.cn,www.dxy.cn,1,todclb.dxy.cn,212.129.163.50,1,1,443,200,OK,丁香园_医疗领域的连接者_丁香园生物医药科技网,nginx,212.129.160.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
29,1,1,1,http://www.dxy.cn,www.dxy.cn,1,todclb.dxy.cn,212.129.163.50,1,1,80,200,OK,丁香园_医疗领域的连接者_丁香园生物医药科技网,nginx,212.129.160.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国上海上海市,电信,MySSLQuery
49,1,1,1,https://y.dxy.cn,y.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,443,200,OK,医院汇－医疗行业品牌运营专家,nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,MySSLQuery
60,1,1,1,http://y.dxy.cn,y.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,1,80,200,OK,医院汇－医疗行业品牌运营专家,nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,MySSLQuery
161,1,1,1,http://yyh.dxy.cn,yyh.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","123.59.77.102,112.124.103.79,121.43.176.163","1,1,1",1,80,200,OK,医院汇－医疗行业品牌运营专家,nginx,"123.59.64.0/19,112.124.0.0/17,121.43.0.0/16","AS4808,AS37963,AS37963","China Unicom,Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.","中国北京北京市,中国浙江省杭州市,中国浙江省杭州市","电信,阿里云,阿里云",Finder
162,1,1,1,https://yyh.dxy.cn,yyh.dxy.cn,2,"fe.dxy.cn,fe.dxy.cn,fe.dxy.cn","123.59.77.102,112.124.103.79,121.43.176.163","1,1,1",1,443,200,OK,医院汇－医疗行业品牌运营专家,nginx,"123.59.64.0/19,112.124.0.0/17,121.43.0.0/16","AS4808,AS37963,AS37963","China Unicom,Hangzhou Alibaba Advertising Co. Ltd.,Hangzhou Alibaba Advertising Co. Ltd.","中国北京北京市,中国浙江省杭州市,中国浙江省杭州市","电信,阿里云,阿里云",Finder
97,1,1,1,http://zhiye.dxy.cn,zhiye.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,0,80,200,OK,丁香人才网_丁香园旗下专业医疗行业招聘平台_丁香园生物医药科技网,nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
107,1,1,1,https://zhiye.dxy.cn,zhiye.dxy.cn,1,bz1.dxy.cn,117.50.93.63,1,0,443,200,OK,丁香人才网_丁香园旗下专业医疗行业招聘平台_丁香园生物医药科技网,nginx,117.50.64.0/19,AS4808,China Unicom,中国北京北京市,电信,RapidDNSQuery
